order_item_id,order_id,product_id,quantity,discount_pct,quantity_was_imputed
OI001214,O00705,PR001,5.0,0.2,False
OI001215,O00705,PR074,2.0,0.05,False
OI001216,O00706,PR032,4.0,0.15,False
OI001217,O00706,PR013,3.0,0.0,False
OI001218,O00706,PR037,1.0,0.05,False
OI001219,O00707,PR014,3.0,0.0,False
OI001220,O00708,PR059,4.0,0.05,False
OI001221,O00709,PR035,5.0,0.15,False
OI001222,O00709,PR001,3.0,0.0,False
OI001223,O00710,PR058,3.0,0.15,False
OI001224,O00710,PR073,2.0,0.0,False
OI001225,O00711,PR037,3.0,0.2,False
OI001226,O00711,PR008,1.0,0.1,False
OI001227,O00711,PR078,4.0,0.0,False
OI001228,O00712,PR023,2.0,0.2,False
OI001229,O00713,PR012,1.0,0.2,False
OI001230,O00713,PR027,2.0,0.05,False
OI001231,O00713,PR052,3.0,0.15,False
OI001232,O00714,PR020,1.0,0.0,False
OI001233,O00714,PR063,4.0,0.15,False
OI001234,O00715,PR040,5.0,0.0,False
OI001235,O00715,PR046,1.0,0.2,False
OI001236,O00715,PR048,5.0,0.0,False
OI001237,O00716,PR050,4.0,0.0,False
OI001238,O00717,PR055,1.0,0.2,False
OI001239,O00717,PR055,3.0,0.1,False
OI001240,O00718,PR005,4.0,0.0,False
OI001241,O00719,PR044,4.0,0.15,False
OI001242,O00720,PR020,4.0,0.1,False
OI001243,O00721,PR068,1.0,0.0,False
OI001244,O00721,PR060,4.0,0.0,False
OI001245,O00722,PR062,3.0,0.0,False
OI001246,O00722,PR017,3.0,0.2,False
OI001247,O00722,PR032,5.0,0.05,False
OI001248,O00723,PR007,5.0,0.0,False
OI001249,O00724,PR066,1.0,0.1,False
OI001250,O00724,PR055,3.0,0.0,True
OI001251,O00724,PR060,5.0,0.2,False
OI001252,O00725,PR033,5.0,0.0,False
OI001253,O00726,PR003,1.0,0.15,False
OI001254,O00726,PR060,2.0,0.2,False
OI001255,O00727,PR051,1.0,0.0,False
OI001256,O00728,PR039,3.0,0.1,False
OI001257,O00729,PR058,5.0,0.2,False
OI001258,O00729,PR034,3.0,0.2,False
OI001259,O00730,PR028,2.0,0.0,False
OI001260,O00730,PR078,3.0,0.2,False
OI001261,O00730,PR014,4.0,0.1,False
OI001262,O00731,PR051,1.0,0.0,False
OI001263,O00732,PR062,4.0,0.15,False
OI001264,O00733,PR078,4.0,0.0,False
OI001265,O00734,PR079,3.0,0.15,False
OI001266,O00734,PR051,3.0,0.0,False
OI001267,O00735,PR002,2.0,0.0,False
OI001268,O00736,PR025,1.0,0.0,False
OI001269,O00736,PR062,2.0,0.15,False
OI001270,O00736,PR031,4.0,0.2,False
OI001271,O00737,PR069,2.0,0.0,False
OI001272,O00737,PR039,4.0,0.0,False
OI001273,O00738,PR003,1.0,0.0,False
OI001274,O00739,PR057,4.0,0.05,False
OI001275,O00739,PR003,4.0,0.1,False
OI001276,O00739,PR032,2.0,0.0,False
OI001277,O00740,PR051,1.0,0.0,False
OI001278,O00740,PR002,1.0,0.15,False
OI001279,O00741,PR056,4.0,0.2,False
OI001280,O00741,PR064,5.0,0.1,False
OI001281,O00741,PR071,3.0,0.0,False
OI001282,O00742,PR063,5.0,0.1,False
OI001283,O00743,PR063,2.0,0.15,False
OI001284,O00743,PR008,5.0,0.0,False
OI001285,O00744,PR041,5.0,0.0,False
OI001286,O00745,PR054,4.0,0.0,False
OI001287,O00746,PR045,4.0,0.15,False
OI001288,O00747,PR021,3.0,0.15,False
OI001289,O00748,PR045,4.0,0.0,False
OI001290,O00749,PR076,3.0,0.1,False
OI001291,O00749,PR060,2.0,0.0,False
OI001292,O00750,PR050,4.0,0.2,False
OI001293,O00750,PR047,4.0,0.2,False
OI001294,O00751,PR021,5.0,0.0,False
OI001295,O00751,PR037,1.0,0.15,False
OI001296,O00751,PR062,2.0,0.0,False
OI001297,O00751,PR026,2.0,0.1,False
OI001298,O00752,PR054,4.0,0.0,False
OI001299,O00753,PR072,1.0,0.0,False
OI001300,O00754,PR034,3.0,0.15,True
OI001301,O00755,PR065,1.0,0.2,False
OI001302,O00756,PR056,1.0,0.1,False
OI001303,O00757,PR072,2.0,0.05,False
OI001304,O00758,PR044,3.0,0.2,False
OI001305,O00759,PR072,3.0,0.0,False
OI001306,O00760,PR066,5.0,0.15,False
OI001307,O00760,PR014,1.0,0.05,False
OI001308,O00760,PR059,1.0,0.0,False
OI001309,O00761,PR079,1.0,0.2,False
OI001310,O00761,PR072,1.0,0.1,False
OI001311,O00762,PR005,1.0,0.2,False
OI001312,O00763,PR047,2.0,0.15,False
OI001313,O00764,PR057,5.0,0.05,False
OI001314,O00765,PR013,2.0,0.15,False
OI001315,O00765,PR047,3.0,0.2,False
OI001316,O00766,PR026,4.0,0.05,False
OI001317,O00767,PR001,2.0,0.2,False
OI001318,O00767,PR061,3.0,0.0,False
OI001319,O00768,PR011,3.0,0.0,False
OI001320,O00768,PR054,3.0,0.15,False
OI001321,O00769,PR020,5.0,0.05,False
OI001322,O00769,PR030,2.0,0.2,False
OI001323,O00770,PR053,4.0,0.2,False
OI001324,O00771,PR047,1.0,0.05,False
OI001325,O00771,PR019,1.0,0.15,False
OI001326,O00772,PR009,1.0,0.0,False
OI001327,O00772,PR041,4.0,0.2,False
OI001328,O00772,PR022,4.0,0.0,False
OI001329,O00773,PR005,2.0,0.1,False
OI001330,O00774,PR005,5.0,0.0,False
OI001331,O00775,PR071,3.0,0.15,False
OI001332,O00776,PR045,1.0,0.2,False
OI001333,O00776,PR036,5.0,0.1,False
OI001334,O00777,PR052,4.0,0.15,False
OI001335,O00777,PR027,5.0,0.1,False
OI001336,O00777,PR080,4.0,0.15,False
OI001337,O00778,PR052,2.0,0.0,False
OI001338,O00779,PR069,3.0,0.05,False
OI001339,O00780,PR017,5.0,0.1,False
OI001340,O00780,PR037,2.0,0.0,False
OI001341,O00781,PR040,5.0,0.0,False
OI001342,O00781,PR021,1.0,0.0,False
OI001343,O00782,PR070,5.0,0.0,False
OI001344,O00782,PR031,3.0,0.15,False
OI001345,O00782,PR055,5.0,0.0,False
OI001346,O00783,PR048,3.0,0.15,False
OI001347,O00783,PR065,3.0,0.0,False
OI001348,O00784,PR016,4.0,0.0,False
OI001349,O00785,PR001,4.0,0.0,False
OI001350,O00785,PR031,3.0,0.1,True
OI001351,O00786,PR005,5.0,0.2,False
OI001352,O00786,PR077,2.0,0.0,False
OI001353,O00787,PR074,2.0,0.15,False
OI001354,O00788,PR032,1.0,0.0,False
OI001355,O00789,PR025,3.0,0.05,False
OI001356,O00789,PR013,2.0,0.15,False
OI001357,O00790,PR053,1.0,0.0,False
OI001358,O00791,PR017,4.0,0.0,False
OI001359,O00792,PR048,5.0,0.05,False
OI001360,O00793,PR067,4.0,0.2,False
OI001361,O00793,PR034,5.0,0.05,False
OI001362,O00794,PR057,4.0,0.15,False
OI001363,O00794,PR054,2.0,0.0,False
OI001364,O00795,PR063,4.0,0.0,False
OI001365,O00795,PR066,5.0,0.0,False
OI001366,O00796,PR059,4.0,0.0,False
OI001367,O00796,PR021,5.0,0.0,False
OI001368,O00797,PR016,5.0,0.2,False
OI001369,O00797,PR053,1.0,0.0,False
OI001370,O00797,PR048,5.0,0.0,False
OI001371,O00798,PR020,1.0,0.0,False
OI001372,O00799,PR048,3.0,0.0,False
OI001373,O00800,PR019,2.0,0.2,False
OI001374,O00801,PR007,3.0,0.0,False
OI001375,O00801,PR028,2.0,0.2,False
OI001376,O00802,PR001,1.0,0.1,False
OI001377,O00802,PR045,1.0,0.2,False
OI001378,O00803,PR062,5.0,0.0,False
OI001379,O00804,PR044,4.0,0.05,False
OI001380,O00804,PR078,2.0,0.2,False
OI001381,O00805,PR059,4.0,0.15,False
OI001382,O00806,PR042,1.0,0.2,False
OI001383,O00807,PR080,4.0,0.05,False
OI001384,O00807,PR030,4.0,0.0,False
OI001385,O00808,PR057,3.0,0.15,False
OI001386,O00808,PR012,2.0,0.15,False
OI001387,O00809,PR005,3.0,0.1,False
OI001388,O00810,PR072,1.0,0.0,False
OI001389,O00810,PR080,5.0,0.1,False
OI001390,O00811,PR073,5.0,0.0,False
OI001391,O00811,PR061,5.0,0.0,False
OI001392,O00812,PR069,2.0,0.0,False
OI001393,O00813,PR027,2.0,0.2,False
OI001394,O00814,PR075,4.0,0.0,False
OI001395,O00814,PR069,5.0,0.0,False
OI001396,O00815,PR006,4.0,0.2,False
OI001397,O00816,PR044,4.0,0.0,False
OI001398,O00816,PR054,1.0,0.2,False
OI001399,O00816,PR068,3.0,0.05,False
OI001400,O00817,PR015,3.0,0.1,True
OI001401,O00818,PR019,2.0,0.0,False
OI001402,O00819,PR020,3.0,0.05,False
OI001403,O00819,PR022,1.0,0.1,False
OI001404,O00820,PR024,1.0,0.15,False
OI001405,O00820,PR008,3.0,0.05,False
OI001406,O00820,PR013,3.0,0.0,False
OI001407,O00820,PR053,3.0,0.0,False
OI001408,O00821,PR016,1.0,0.0,False
OI001409,O00822,PR077,5.0,0.0,False
OI001410,O00823,PR065,4.0,0.0,False
OI001411,O00824,PR041,4.0,0.1,False
OI001412,O00825,PR062,1.0,0.05,False
OI001413,O00826,PR003,3.0,0.1,False
OI001414,O00826,PR076,1.0,0.0,False
OI001415,O00827,PR017,3.0,0.1,False
OI001416,O00827,PR053,4.0,0.0,False
OI001417,O00828,PR065,2.0,0.2,False
OI001418,O00828,PR019,3.0,0.1,False
OI001419,O00828,PR022,2.0,0.1,False
OI001420,O00829,PR072,4.0,0.0,False
OI001421,O00829,PR001,4.0,0.2,False
OI001422,O00829,PR080,3.0,0.15,False
OI001423,O00829,PR022,1.0,0.0,False
OI001424,O00830,PR062,3.0,0.1,False
OI001425,O00830,PR033,4.0,0.0,False
OI001426,O00830,PR005,2.0,0.1,False
OI001427,O00831,PR037,1.0,0.0,False
OI001428,O00831,PR069,5.0,0.0,False
OI001429,O00831,PR039,1.0,0.05,False
OI001430,O00832,PR018,5.0,0.0,False
OI001431,O00832,PR056,2.0,0.1,False
OI001432,O00833,PR041,3.0,0.15,False
OI001433,O00833,PR034,4.0,0.0,False
OI001434,O00834,PR042,3.0,0.0,False
OI001435,O00835,PR077,3.0,0.0,False
OI001436,O00836,PR018,1.0,0.1,False
OI001437,O00836,PR061,1.0,0.0,False
OI001438,O00836,PR023,4.0,0.1,False
OI001439,O00837,PR063,4.0,0.1,False
OI001440,O00837,PR011,1.0,0.1,False
OI001441,O00837,PR004,4.0,0.15,False
OI001442,O00838,PR049,5.0,0.0,False
OI001443,O00839,PR002,1.0,0.05,False
OI001444,O00840,PR025,4.0,0.0,False
OI001445,O00841,PR003,3.0,0.15,False
OI001446,O00842,PR046,2.0,0.0,False
OI001447,O00842,PR079,3.0,0.2,False
OI001448,O00842,PR029,2.0,0.05,False
OI001449,O00843,PR005,3.0,0.05,False
OI001450,O00843,PR078,3.0,0.0,True
OI001451,O00843,PR026,4.0,0.0,False
OI001452,O00843,PR036,5.0,0.1,False
OI001453,O00844,PR071,2.0,0.15,False
OI001454,O00845,PR078,5.0,0.0,False
OI001455,O00845,PR009,5.0,0.0,False
OI001456,O00846,PR017,3.0,0.1,False
OI001457,O00846,PR030,5.0,0.15,False
OI001458,O00847,PR025,1.0,0.15,False
OI001459,O00847,PR069,5.0,0.0,False
OI001460,O00848,PR059,1.0,0.05,False
OI001461,O00848,PR007,3.0,0.05,False
OI001462,O00849,PR053,3.0,0.0,False
OI001463,O00849,PR067,4.0,0.05,False
OI001464,O00849,PR047,5.0,0.2,False
OI001465,O00850,PR029,1.0,0.0,False
OI001466,O00851,PR069,4.0,0.0,False
OI001467,O00851,PR001,4.0,0.0,False
OI001468,O00851,PR043,1.0,0.1,False
OI001469,O00852,PR029,4.0,0.0,False
OI001470,O00852,PR032,2.0,0.0,False
OI001471,O00852,PR043,3.0,0.0,False
OI001472,O00853,PR013,1.0,0.05,False
OI001473,O00853,PR056,1.0,0.1,False
OI001474,O00854,PR043,3.0,0.0,False
OI001475,O00854,PR014,4.0,0.0,False
OI001476,O00855,PR007,3.0,0.1,False
OI001477,O00855,PR031,1.0,0.2,False
OI001478,O00855,PR077,5.0,0.05,False
OI001479,O00855,PR013,4.0,0.1,False
OI001480,O00856,PR008,1.0,0.05,False
OI001481,O00857,PR009,2.0,0.0,False
OI001482,O00858,PR057,1.0,0.0,False
OI001483,O00858,PR079,4.0,0.0,False
OI001484,O00858,PR014,1.0,0.1,False
OI001485,O00859,PR049,4.0,0.0,False
OI001486,O00860,PR053,2.0,0.2,False
OI001487,O00860,PR077,5.0,0.0,False
OI001488,O00861,PR060,4.0,0.1,False
OI001489,O00862,PR044,1.0,0.05,False
OI001490,O00862,PR067,3.0,0.1,False
OI001491,O00863,PR014,1.0,0.1,False
OI001492,O00864,PR076,2.0,0.1,False
OI001493,O00864,PR017,5.0,0.0,False
OI001494,O00865,PR062,5.0,0.05,False
OI001495,O00866,PR018,1.0,0.0,False
OI001496,O00867,PR075,4.0,0.1,False
OI001497,O00868,PR046,3.0,0.1,False
OI001498,O00868,PR070,2.0,0.0,False
OI001499,O00868,PR061,3.0,0.1,False
OI001500,O00868,PR044,3.0,0.0,True
OI001501,O00869,PR067,5.0,0.15,False
OI001502,O00869,PR019,1.0,0.0,False
OI001503,O00869,PR065,5.0,0.2,False
OI001504,O00869,PR007,4.0,0.0,False
OI001505,O00870,PR026,2.0,0.2,False
OI001506,O00871,PR025,4.0,0.15,False
OI001507,O00872,PR060,5.0,0.15,False
OI001508,O00872,PR043,5.0,0.1,False
OI001509,O00873,PR079,3.0,0.05,False
OI001510,O00873,PR043,2.0,0.0,False
OI001511,O00873,PR059,1.0,0.05,False
OI001512,O00873,PR029,1.0,0.15,False
OI001513,O00874,PR030,4.0,0.1,False
OI001514,O00875,PR062,3.0,0.2,False
OI001515,O00876,PR027,4.0,0.0,False
OI001516,O00876,PR001,3.0,0.0,False
OI001517,O00877,PR004,5.0,0.0,False
OI001518,O00878,PR057,2.0,0.15,False
OI001519,O00879,PR047,1.0,0.0,False
OI001520,O00879,PR026,2.0,0.0,False
OI001521,O00880,PR034,2.0,0.0,False
OI001522,O00881,PR032,2.0,0.0,False
OI001523,O00881,PR003,2.0,0.2,False
OI001524,O00881,PR034,1.0,0.0,False
OI001525,O00882,PR018,4.0,0.15,False
OI001526,O00882,PR015,3.0,0.0,False
OI001527,O00882,PR040,4.0,0.0,False
OI001528,O00883,PR048,2.0,0.1,False
OI001529,O00884,PR080,4.0,0.15,False
OI001530,O00884,PR009,1.0,0.0,False
OI001531,O00884,PR017,2.0,0.0,False
OI001532,O00884,PR069,4.0,0.15,False
OI001533,O00885,PR077,4.0,0.15,False
OI001534,O00886,PR006,5.0,0.1,False
OI001535,O00887,PR069,3.0,0.2,False
OI001536,O00888,PR032,1.0,0.15,False
OI001537,O00889,PR017,5.0,0.1,False
OI001538,O00889,PR063,2.0,0.15,False
OI001539,O00890,PR061,5.0,0.0,False
OI001540,O00891,PR050,5.0,0.0,False
OI001541,O00892,PR060,2.0,0.0,False
OI001542,O00893,PR068,4.0,0.15,False
OI001543,O00893,PR064,4.0,0.0,False
OI001544,O00894,PR075,1.0,0.0,False
OI001545,O00894,PR029,2.0,0.05,False
OI001546,O00895,PR051,2.0,0.0,False
OI001547,O00895,PR055,4.0,0.1,False
OI001548,O00895,PR021,3.0,0.0,False
OI001549,O00896,PR018,1.0,0.0,False
OI001550,O00896,PR057,3.0,0.0,True
OI001551,O00897,PR006,4.0,0.1,False
OI001552,O00898,PR055,4.0,0.05,False
OI001553,O00898,PR056,4.0,0.0,False
OI001554,O00899,PR041,3.0,0.05,False
OI001555,O00899,PR004,2.0,0.05,False
OI001556,O00899,PR030,3.0,0.15,False
OI001557,O00900,PR011,3.0,0.2,False
OI001558,O00016,PR070,1.0,0.2,False
OI001559,O00016,PR036,2.0,0.0,False
